sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV
mcp1k	18255	1	53427	0	17.386	3.971	25	1560032	0	nu-candidate	10	1	1	1	0	1.732	195.5	3	12.924346	71.92637	433.68448	3.5206225	-15.0	1.0	0.0	0.7	0.0	775.74866
mcp1k	18255	1	53493	0	16.112	0.895	23	1206780	0	no-bundle	8	0	1	0	0													
mcp1k	18255	1	53581	0	14.800	0.637	22	1208460	0	no-bundle	8	0	1	0	0													
mcp1k	18255	1	53713	0	7.742	3.124	16	1577468	0	nu-candidate	13	1	1	1	0	0.882	2.3	10	-137.32332	-79.70432	342.14264	-1.4651755	-15.0	1.0	0.0	0.7	0.0	130.93993
mcp1k	18255	1	53779	0	7.635	1.066	15	1225468	0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	53955	0	5.237	1.094	13	1219332	0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	54175	0	10.114	5.093	18	1572672	0	nu-candidate	12	1	1	1	0	1.265	187.1	17	-72.63878	139.4504	53.944992	2.9265206	-15.0	1.0	0.0	0.7	0.0	847.45013
mcp1k	18255	1	54209	0	12.428	0.961	20	1223948	0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	54285	0	12.495	0.850	20	1224116	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	54341	0	16.408	4.039	26	1571324	0	nu-candidate	16	1	1	1	0	2.046	40.6	27	117.42871	164.69102	141.85777	0.5715175	-15.0	1.0	0.0	0.7	0.0	930.21704
mcp1k	18255	1	54351	0	13.760	3.350	22	1569168	0	nu-candidate	13	1	1	1	0	0.587	68.2	5	-140.36383	81.20309	189.61586	1.1865947	-15.0	1.0	0.0	0.7	0.0	588.51447
mcp1k	18255	1	54505	0	12.527	1.045	20	1217436	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	54527	0	12.590	0.975	20	1229424	0	no-beam-flash	7	0	0	0	0													
mcp1k	18255	1	55231	0	12.390	1.062	19	1217176	0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	55539	0	16.375	4.838	25	1564932	0	nu-candidate	14	1	1	1	0	1.994	196.0	5	25.5864	144.37872	344.85287	-0.33431813	-15.0	1.0	1.0	0.7	0.0	626.51447
mcp1k	18255	1	55583	0	12.169	0.745	19	1218200	0	nu-candidate	9	1	1	0	0													
mcp1k	18255	1	55595	0	16.030	4.250	23	1566976	0	nu-candidate	9	1	1	1	0	1.801	190.4	7	-178.82631	-54.51907	192.31622	2.8551126	-15.0	1.0	0.0	0.7	0.0	735.0388
mcp1k	18255	1	55627	0	16.793	4.093	25	1567448	0	nu-candidate	16	1	1	1	0	1.740	191.7	5	-80.46728	60.12134	182.13924	3.9908729	-15.0	1.0	0.0	0.7	0.0	696.7183
mcp1k	18255	1	55693	0	11.164	0.832	18	1214080	0	no-bundle	9	0	2	0	0													
mcp1k	18255	1	55715	0	12.373	3.406	19	1564148	0	nu-candidate	12	1	1	1	0	1.547	31.8	13	-48.0577	-38.558018	482.03857	1.2619313	-15.0	1.0	0.0	0.7	0.0	389.67883
mcp1k	18255	1	55925	0	14.323	1.076	22	1220392	0	nu-candidate	12	1	1	0	0													
mcp1k	18255	1	55957	0	16.564	2.949	23	1558240	0	nu-candidate	12	1	1	1	0	1.037	2.2	2	132.67415	7.6587257	446.24017	-2.5303316	-15.0	1.0	0.0	0.7	0.0	15.922628
mcp1k	18255	1	56211	0	14.930	3.168	22	1564064	0	nu-candidate	18	1	1	1	0	1.722	23.1	3	89.5271	-33.49652	82.20291	-1.6280575	-15.0	1.0	0.0	0.7	0.0	302.11075
mcp1k	18255	1	56243	0	16.672	4.036	23	1564248	0	nu-candidate	9	1	1	1	0	0.905	87.9	29	135.72862	-27.698774	109.532455	3.0033479	-15.0	1.0	0.0	0.7	0.0	802.99854
mcp1k	18255	1	56299	0	15.300	0.953	22	1218492	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	56353	0	15.296	0.837	22	1211548	0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	56387	0	15.423	1.590	22	1211532	0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	56463	0	18.003	8.160	25	1564088	0	no-bundle	9	0	1	1	0	1.185	429.3	17	131.21979	166.10753	185.36076	4.301008	-15.0	1.0	0.0	0.7	0.0	1385.8969
mcp1k	18255	1	56519	0	14.777	0.903	21	1218744	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	57245	0	15.016	0.989	22	1216608	0	nu-candidate	12	1	1	0	0													
mcp1k	18255	1	57311	0	14.779	0.954	21	1219572	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	57333	0	14.683	0.758	21	1216308	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	57355	0	15.244	0.864	22	1220788	0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	57441	0	14.892	3.620	21	1568896	0	nu-candidate	14	1	1	1	0	0.975	102.0	9	-69.30596	-119.92245	408.5633	-1.2298411	-15.0	1.0	1.0	0.7	0.0	378.50867
mcp1k	18255	1	57485	0	16.513	3.843	23	1572892	0	nu-candidate	12	1	1	1	0	1.075	80.8	4	-9.005031	-106.11719	47.503143	2.0033355	-15.0	1.0	0.0	0.7	0.0	695.00366
mcp1k	18255	1	57487	0	7.200	1.070	14	1225336	0	nu-candidate	15	1	1	0	0													
mcp1k	18255	1	57575	0	10.952	5.309	18	1572124	0	nu-candidate	11	1	1	1	0	1.081	285.1	6	-44.88039	-3.805876	234.06908	-0.35941023	-15.0	1.0	0.0	0.7	0.0	339.15247
mcp1k	18255	1	57661	0	14.659	6.087	22	1573104	0	nu-candidate	12	1	1	1	0	1.818	122.3	12	93.997986	184.43137	135.82967	2.9124212	-15.0	1.0	0.0	0.7	0.0	650.3776
mcp1k	18255	1	57883	0	5.486	5.035	13	1578312	0	nu-candidate	14	1	1	1	0	1.372	97.4	2	105.835884	39.745983	268.27625	1.7590944	-15.0	1.0	0.0	0.7	0.0	804.75757
mcp1k	18255	1	57903	0	2.766	3.390	11	1573792	0	nu-candidate	10	1	1	1	0	1.197	97.3	8	-16.396082	-58.051144	265.89725	1.7960619	-15.0	1.0	0.0	0.7	0.0	563.3918
mcp1k	18255	1	57949	0	11.216	1.128	21	1218636	0	no-bundle	11	0	1	0	0													
mcp1k	18255	1	58169	0	11.144	0.905	21	1219988	0	nu-candidate	10	1	1	0	0													
mcp1k	18255	1	58211	0	13.994	0.766	24	1217212	0	nu-candidate	5	1	1	0	0													
mcp1k	18255	1	58255	0	14.109	0.722	24	1215876	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	58321	0	8.955	3.917	18	1570324	0	nu-candidate	14	1	1	1	0	0.561	177.8	2	-67.082146	105.40787	466.02634	3.8943884	-15.0	1.0	0.0	0.7	0.0	997.8635
mcp1k	18255	1	58343	0	14.397	1.332	24	1228132	0	cosmic-tagged	11	1	1	1	0	1.399	1.2	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp1k	18255	1	58345	0	14.606	2.839	24	1573832	0	nu-candidate	9	1	1	1	0	1.568	47.7	3	84.480896	170.3755	93.029785	0.88644737	-15.0	1.0	1.0	0.7	0.0	249.77548
mcp1k	18255	1	58433	0	14.178	0.951	23	1230084	0	nu-candidate	9	1	1	0	0													
mcp1k	18255	1	58519	0	14.299	0.849	22	1209752	0	no-beam-flash	13	0	0	0	0													
mcp1k	18255	1	58543	0			21	1218312	0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	58607	0	14.833	3.221	23	1564736	0	nu-candidate	15	1	1	1	0	1.575	15.7	13	39.35953	31.387636	188.8622	-0.55275357	-15.0	1.0	0.0	0.7	0.0	393.8578
mcp1k	18255	1	58653	0	14.781	3.185	23	1561436	0	nu-candidate	11	1	1	1	0	1.698	93.0	8	-137.9766	39.88389	91.40739	1.2921767	-15.0	1.0	0.0	0.7	0.0	356.19965
mcp1k	18255	1	58667	0	13.626	1.112	20	1208284	0	nu-candidate	10	1	1	0	0													
mcp1k	18255	1	58711	0	13.575	1.035	20	1225160	0	cosmic-tagged	10	1	2	0	0													
mcp1k	18255	1	58717	0	14.943	3.504	22	1567408	0	nu-candidate	17	1	1	1	0	0.656	21.4	4	196.32855	80.37496	40.945732	-0.5259553	-15.0	1.0	0.0	0.7	0.0	214.92825
mcp1k	18255	1	58755	0	14.902	4.306	22	1562156	0	cosmic-tagged	16	1	1	1	0	1.988	23.4	14	-19.773964	152.92363	185.48466	-1.4109478	-15.0	1.0	1.0	0.7	0.0	490.1571
mcp1k	18255	1	58777	0	13.493	0.808	20	1216740	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	58821	0	13.733	1.741	20	1219704	0	cosmic-tagged	17	1	1	0	0													
mcp1k	18255	1	58997	0	13.484	0.667	20	1215556	0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	59003	0	15.826	4.001	23	1563320	0	nu-candidate	15	1	1	1	0	1.578	298.4	3	42.225464	-15.400908	210.06314	2.8090231	-15.0	1.0	0.0	0.7	0.0	843.3539
mcp1k	18255	1	59019	0	14.457	1.013	21	1218784	0	no-beam-flash	14	0	0	0	0													
mcp1k	18255	1	59025	0	15.042	5.389	22	1565124	0	nu-candidate	13	1	1	1	0	1.605	299.7	5	-163.95271	-25.594818	132.9319	2.4968147	-15.0	1.0	0.0	0.7	0.0	1211.9637
mcp1k	18255	1	59047	0	13.529	0.971	20	1219240	0	cosmic-tagged	6	1	1	1	0	0.858	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp1k	18255	1	59063	0	12.960	0.873	20	1217712	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	59069	0	13.442	0.818	20	1218684	0	no-bundle	5	0	1	0	0													
mcp1k	18255	1	59085	0	14.317	3.237	22	1569160	0	nu-candidate	13	1	1	1	0	1.778	25.8	3	-10.665896	185.80504	49.164192	-0.40232843	-15.0	1.0	0.0	0.7	0.0	149.26651
mcp1k	18255	1	59093	0	14.121	3.508	21	1570676	0	nu-candidate	11	1	1	1	0	1.138	120.1	14	-86.57023	-18.319555	182.76843	2.5723777	-15.0	1.0	0.0	0.7	0.0	634.8577
mcp1k	18255	1	59179	0	14.007	3.579	20	1567068	0	nu-candidate	10	1	1	1	0	1.213	168.6	4	-81.35036	10.921677	174.36348	3.5603254	-15.0	1.0	0.0	0.7	0.0	704.95325
mcp1k	18255	1	59247	0	10.820	3.839	18	1575204	0	nu-candidate	13	1	1	1	0	1.644	159.4	2	8.865581	160.92361	146.90921	3.5199142	-15.0	1.0	0.0	0.7	0.0	574.5994
mcp1k	18255	1	59261	0	10.460	3.501	17	1576536	0	nu-candidate	10	1	1	1	0	0.892	94.5	8	97.47587	129.8041	176.83127	-1.1531729	-15.0	1.0	1.0	0.7	0.0	512.58203
mcp1k	18255	1	59335	0	9.227	3.554	16	1573332	0	nu-candidate	8	1	1	1	0	1.513	71.2	12	-155.8244	87.33878	128.16776	1.8341634	-15.0	1.0	1.0	0.7	0.0	466.8738
mcp1k	18255	1	59371	0	5.713	3.414	13	1574652	0	nu-candidate	8	1	1	1	0	1.548	107.8	7	47.42492	130.49437	21.525448	2.6773634	-15.0	1.0	0.0	0.7	0.0	570.372
mcp1k	18255	1	59377	0	2.167	0.925	9	1224976	0	cosmic-tagged	5	1	1	0	0													
mcp1k	18255	1	59415	0	1.407	1.269	9	1221260	0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	59459	0	2.030	1.925	10	1230736	0	cosmic-tagged	15	1	1	0	0													
mcp1k	18255	1	59553	0	9.249	2.763	18	1563796	0	nu-candidate	9	1	1	1	0	0.609	78.3	9	56.568977	-138.93121	383.11322	2.1996007	-15.0	1.0	0.0	0.7	0.0	487.87976
mcp1k	18255	1	59663	0	13.738	0.956	22	1214644	0	nu-candidate	9	2	2	0	0													
mcp1k	18255	1	59685	0	14.904	3.334	24	1562612	0	nu-candidate	6	1	1	1	0	1.664	168.2	2	142.856	-143.2927	195.1243	2.9067087	-15.0	1.0	0.0	0.7	0.0	845.50574
mcp1k	18255	1	59723	0	9.010	0.952	18	1220724	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	59753	0	15.095	2.956	24	1565068	0	nu-candidate	15	1	1	1	0	1.061	3.1	13	68.256744	-170.2581	145.79375	-2.0211003	-15.0	1.0	1.0	0.7	0.0	132.85031
mcp1k	18255	1	59773	0	10.460	1.010	19	1217632	0	cosmic-tagged	18	1	1	0	0													
mcp1k	18255	1	59789	0	11.589	1.056	20	1214508	0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	59795	0	10.222	1.617	19	1209536	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	59863	0	8.036	1.163	16	1219772	0	cosmic-tagged	14	1	1	0	0													
mcp1k	18255	1	59899	0	13.905	2.790	23	1562836	0	nu-candidate	11	1	1	1	0	1.602	40.2	2	-195.78934	-9.840105	11.482662	-2.1342878	-15.0	1.0	0.0	0.7	0.0	268.0785
mcp1k	18255	1	59929	0	12.818	3.326	21	1567100	0	nu-candidate	14	1	1	1	0	1.932	137.6	13	78.43407	177.22478	330.65778	0.13013129	-15.0	1.0	0.0	0.7	0.0	573.35547
mcp1k	18255	1	60017	0	15.041	3.051	24	1563648	0	nu-candidate	10	1	1	1	0	1.404	46.7	2	166.61679	113.92132	360.34875	1.0360214	-15.0	1.0	0.0	0.7	0.0	247.45506
mcp1k	18255	1	60119	0	7.992	1.077	15	1212148	0	no-beam-flash	15	0	0	0	0													
mcp1k	18255	1	60345	0	13.812	1.119	21	1211880	0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	60369	0	7.885	0.851	15	1219420	0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	60559	0	13.747	1.346	21	1221748	0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	60669	0	15.993	3.824	24	1565972	0	nu-candidate	14	1	1	1	0	1.625	81.0	4	-55.154545	68.43214	66.42945	2.3680646	-15.0	1.0	0.0	0.7	0.0	629.30804
mcp1k	18255	1	60763	0	13.705	0.944	21	1216880	0	no-bundle	12	0	1	0	0													
mcp1k	18255	1	60933	0	16.337	4.677	24	1569196	0	nu-candidate	13	1	1	1	0	1.693	145.3	5	-68.757416	25.585508	276.44452	3.8619835	-15.0	1.0	0.0	0.7	0.0	711.1759
mcp1k	18255	1	60985	0	13.708	0.933	21	1214104	0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	61071	0	14.619	2.792	22	1571184	0	nu-candidate	10	1	1	1	0	1.211	3.1	3	-127.8183	-195.28966	403.7892	-1.6381195	-15.0	1.0	0.0	0.7	0.0	71.7543
mcp1k	18255	1	61093	0	13.789	1.128	21	1221072	0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	61307	0	13.593	0.861	20	1223116	0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	61313	0	14.613	1.136	22	1215512	0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	61351	0	15.951	4.046	23	1568396	0	nu-candidate	11	1	1	1	0	1.919	352.5	6	-63.490574	-122.967995	190.64604	1.4649684	-15.0	1.0	1.0	0.7	0.0	946.6137
mcp1k	18255	1	61417	0	15.441	3.810	22	1568336	0	nu-candidate	9	1	1	1	0	1.506	157.3	6	81.75882	-83.87339	387.4927	2.8769138	-15.0	1.0	0.0	0.7	0.0	737.24884
mcp1k	18255	1	61461	0	15.213	4.481	22	1570148	0	nu-candidate	7	1	1	1	0	0.645	137.5	13	104.233055	-91.76635	161.9096	3.7844765	-15.0	1.0	0.0	0.7	0.0	963.4098
mcp1k	18255	1	61483	0	13.295	0.962	20	1220524	0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	61579	0	13.516	4.391	21	1569900	0	nu-candidate	13	1	1	1	0	1.016	156.2	18	16.993326	-117.85336	54.97939	4.301008	-15.0	1.0	0.0	0.7	0.0	812.66
mcp1k	18255	1	61637	0	12.442	1.047	19	1225900	0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	61681	0	11.909	3.295	19	1567688	0	nu-candidate	11	2	2	1	0	1.286	111.1	2	-164.90587	-112.82725	201.05354	3.6043031	-15.0	1.0	0.0	0.7	0.0	515.8396
mcp1k	18255	1	61711	0	10.138	0.760	16	1225696	0	nu-candidate	10	1	1	0	0													
mcp1k	18255	1	61843	0	4.770	4.131	12	1575324	0	nu-candidate	14	1	1	1	0	1.246	41.7	19	151.0854	172.68579	64.35456	-1.5801414	-4.300936	1.0	0.0	0.7	0.0	611.09216
mcp1k	18255	1	61997	0	3.047	1.924	11	1226788	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62011	0	3.105	1.055	11	1225564	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62019	0	3.664	2.110	11	1222884	0	cosmic-tagged	16	1	1	0	0													
mcp1k	18255	1	62149	0	5.043	4.242	13	1571976	0	nu-candidate	13	1	1	1	0	1.175	128.0	4	114.08574	-61.908604	288.3451	4.301008	-15.0	1.0	0.0	0.7	0.0	700.3789
mcp1k	18255	1	62209	0	3.561	1.684	12	1222752	0	no-beam-flash	13	0	0	0	0													
mcp1k	18255	1	62231	0	3.102	1.570	12	1222972	0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	62281	0	9.766	4.385	18	1567700	0	nu-candidate	18	1	1	1	0	1.026	120.8	2	182.1589	-92.695656	319.211	3.3965929	-15.0	1.0	1.0	0.7	0.0	586.6516
mcp1k	18255	1	62303	0	6.381	0.966	14	1222180	0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	62327	0	13.150	1.197	21	1217612	0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	62429	0	12.839	1.054	21	1218468	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62459	0	16.895	5.064	25	1565236	0	nu-candidate	13	1	2	1	0	0.730	197.1	4	65.23969	197.07146	405.1294	2.0728147	-15.0	1.0	0.0	0.7	0.0	856.6642
mcp1k	18255	1	62473	0	12.667	0.749	21	1219668	0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	62495	0	16.780	3.441	25	1563828	0	nu-candidate	14	1	2	1	0	0.583	76.4	10	74.32061	153.26749	29.109566	2.2940717	-15.0	1.0	0.0	0.7	0.0	520.7769
mcp1k	18255	1	62561	0	13.264	2.953	21	1565068	0	nu-candidate	13	1	1	1	0	1.072	2.4	1	3.271059	-79.22609	60.821278	-1.1780332	-15.0	1.0	1.0	0.7	0.0	134.86172
mcp1k	18255	1	62583	0	15.717	3.090	24	1566996	0	cosmic-tagged	11	1	1	1	0	0.854	1.6	0	-81.11442	7.396316	146.21805	0.80671465	-15.0	1.0	0.0	0.7	0.0	569.0598
mcp1k	18255	1	62613	0	17.001	5.181	25	1564508	0	nu-candidate	13	1	1	1	0	1.041	279.7	4	182.27835	103.175156	0.0053276075	-3.9492567	-15.0	1.0	1.0	0.7	0.0	804.8635
mcp1k	18255	1	62721	0	16.795	3.092	24	1561280	0	nu-candidate	12	1	1	1	0	0.604	5.2	11	50.077007	15.459728	137.45732	-2.2294812	-15.0	1.0	0.0	0.7	0.0	121.94976
mcp1k	18255	1	62825	0	13.073	0.958	20	1214716	0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	62943	0	12.811	1.317	20	1214712	0	cosmic-tagged	19	1	1	0	0													
mcp1k	18255	1	62979	0	15.574	1.187	22	1218228	0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	63097	0	13.059	0.935	20	1216236	0	nu-candidate	12	1	1	0	0													
mcp1k	18255	1	63163	0	14.354	3.772	21	1568640	0	nu-candidate	8	1	1	1	0	1.881	171.8	9	94.597786	112.82179	331.45004	2.5374236	-15.0	1.0	0.0	0.7	0.0	593.75964
mcp1k	18255	1	63273	0	14.479	1.207	21	1219028	0	nu-candidate	15	1	1	0	0													
mcp1k	18255	1	63359	0	17.041	4.150	24	1573896	0	nu-candidate	16	1	1	1	0	0.815	26.0	3	-159.55188	185.2971	51.94253	-2.178174	-15.0	1.0	0.0	0.7	0.0	217.39566
mcp1k	18255	1	63427	0	15.936	3.065	23	1560452	0	nu-candidate	12	1	1	1	0	1.022	84.4	5	-86.822525	-24.220821	111.64329	2.4747858	-15.0	1.0	0.0	0.7	0.0	528.9076
mcp1k	18255	1	63493	0	15.512	1.267	22	1214876	0	nu-candidate	15	1	1	0	0													
mcp1k	18255	1	63515	0	13.071	1.024	20	1223144	0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	63537	0	15.363	2.898	22	1567080	0	nu-candidate	12	1	1	1	0	0.657	2.0	10	-185.52495	60.50107	247.91713	-1.7534813	-15.0	1.0	0.0	0.7	0.0	136.23495
mcp1k	18255	1	63551	0	15.827	2.702	22	1564500	0	nu-candidate	6	1	1	1	0	2.027	94.7	1	59.074608	35.401794	199.92255	0.9910962	-15.0	1.0	0.0	0.7	0.0	353.557
mcp1k	18255	1	63559	0	15.762	3.389	22	1567120	0	nu-candidate	12	1	1	1	0	1.326	157.8	16	184.22128	129.72163	85.9415	0.5500253	-15.0	1.0	1.0	0.7	0.0	613.2369
mcp1k	18255	1	63581	0	15.367	0.947	22	1209780	0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	63603	0	13.728	3.583	20	1567696	0	nu-candidate	11	1	1	1	0	1.306	120.9	2	43.070953	179.89168	149.07544	3.546436	-15.0	1.0	0.0	0.7	0.0	817.9387
mcp1k	18255	1	63669	0	13.748	3.522	20	1568576	0	nu-candidate	5	1	1	1	0	1.994	180.5	11	-85.2929	121.70781	334.41013	2.148736	-15.0	1.0	0.0	0.7	0.0	544.37317
mcp1k	18255	1	63711	0	11.240	1.358	17	1218572	0	cosmic-tagged	17	1	1	0	0													
mcp1k	18255	1	63947	0	11.017	0.895	17	1218404	0	nu-candidate	9	1	1	0	0													
mcp1k	18255	1	64057	0	10.185	1.035	17	1222020	0	no-beam-flash	18	0	0	0	0													
mcp1k	18255	1	64079	0	8.814	0.760	16	1229640	0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	64107	0	10.173	0.993	17	1223716	0	nu-candidate	16	1	1	0	0													
mcp1k	18255	1	64409	0	9.851	7.626	17	1576304	0	nu-candidate	7	1	1	1	0	0.534	59.1	33	77.391045	143.23003	305.5429	0.027690478	4.300936	1.0	0.0	0.7	0.0	1095.9117
mcp1k	18255	1	64453	0	3.351	0.962	11	1222360	0	cosmic-tagged	10	1	1	0	0													
